corpus	piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	P86 (composer)	wikidata	musicbrainz	viaf	imslp	pdf	score_integrity	typesetter	subtitle_text	wdt:P86	sequencer	staff_5_ambitus	staff_5_instrument	staff_6_ambitus	staff_6_instrument	imslp.1	key	mode	electronic editor	electronic encoder	path	extension	annotator	reviewer	text	score integrity	PDF	librettist	sceneNumber	sceneTitle	staff_7_ambitus	staff_7_instrument	staff_8_ambitus	staff_8_instrument	staff_9_ambitus	staff_9_instrument	staff_10_ambitus	staff_10_instrument	staff_11_ambitus	staff_11_instrument	staff_12_ambitus	staff_12_instrument	staff_13_ambitus	staff_13_instrument	staff_14_ambitus	staff_14_instrument	staff_15_ambitus	staff_15_instrument	staff_16_ambitus	staff_16_instrument	staff_17_ambitus	staff_17_instrument	staff_18_ambitus	staff_18_instrument	staff_19_ambitus	staff_19_instrument	staff_20_ambitus	staff_20_instrument	staff_21_ambitus	staff_21_instrument	source.1	part_name_text
medtner_tales	op26n03	1: 3/4	1: -4	81	81	243.0	81	81	243.0		524.25	822	497	0	0	116	f	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, DK	1910	1912.0	Nikolai Medtner	Tales	3	Narrante a piacere	op.26		N arrante a piacere q=92=100			2019-02-04	3.02	Apple Macintosh			Tales, op.26		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op26n03.mscx	0	29-90 (F1-F#6)		xml	53-90 (F3-F#6)	Piano (2)	29-80 (F1-Ab5)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/0aedcb04-0ce4-42a2-880a-10b38107fe97	https://viaf.org/viaf/186430971	https://imslp.org/wiki/4_Tales%2C_Op.26_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/7077	Tom Schreyer		3. Narrante a piacere																																																					
medtner_tales	op26n04	1: 4/4, 16: 2/4, 57: 4/4	1: 3	78	77	227.0	78	77	227.0		754.77	1815	780	0	0	300	f#	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, DK	1910	1912.0	Nikolai Medtner	Tales	4	Sostenuto	op.26					2019-02-04	3.02	Apple Macintosh			Tales, op.26		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op26n04.mscx	0	25-95 (C#1-B6)		xml	33-95 (A1-B6)	Piano (2)	25-81 (C#1-A5)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/d7ba72ee-b12b-4f51-ad33-1244a3fe7e6c	https://viaf.org/viaf/186267439	https://imslp.org/wiki/4_Tales%2C_Op.26_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/7077	Tom Schreyer		4. Sostenuto																																																					
medtner_tales	op34n01	1: 3/4, 143: 2/2, 223: 3/4	1: 2, 143: 5, 164: 0, 185: 2, 197: 5, 223: 2	237	237	791.0	237	237	791.0		2728.17	3440	1422	0	0	669	b	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, DK	1916	1917.0	Nikolai Medtner	Tales	1	The Magic Violin	op.34					2019-02-04	3.02	Apple Macintosh			Tales, op.34		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op34n01.mscx	0	25-95 (C#1-B6)		xml	35-95 (B1-B6)	Piano (2)	25-77 (C#1-F5)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/cc3bb2e9-a1fc-4cbd-835a-d4bfc780544a	https://viaf.org/viaf/175438766	https://imslp.org/wiki/4_Tales%2C_Op.34_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8811	Tom Schreyer		1. The Magic Violin																																																					
medtner_tales	op34n02	1: 4/4	1: 1	48	48	192.0	48	48	192.0		611.92	1727	1132	0	0	195	e	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, DK	1916	1917.0	Nikolai Medtner	Tales	2	Allegro cantabile e leggiero	op.34					2019-02-04	3.02	Apple Macintosh			Tales, op.34		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op34n02.mscx	0	33-91 (A1-G6)		xml	54-91 (F#3-G6)	Piano (2)	33-90 (A1-F#6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/670401ae-c1e4-42d0-a7e7-edcffa3c870d	https://viaf.org/viaf/175438766	https://imslp.org/wiki/4_Tales%2C_Op.34_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8811	Tom Schreyer		2. Allegro cantabile e leggiero																																																					
medtner_tales	op34n03	1: 2/4	1: 0, 33: 4, 92: 0	144	144	288.0	144	144	288.0		718.58	2032	1194	0	0	408	a	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, DK	1916	1917.0	Nikolai Medtner	Tales	3	Wood Spirit	op.34					2019-02-04	3.02	Apple Macintosh			Tales, op.34		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op34n03.mscx	0	21-95 (A0-B6)		xml	40-95 (E2-B6)	Piano (2)	21-88 (A0-E6)	Piano (2)	34-91 (Bb1-G6)	Piano (2)			OxfordMusicOnline			https://musicbrainz.org/work/466c64f2-48ad-46e2-b929-18fab49c1f2e	https://viaf.org/viaf/175438766	https://imslp.org/wiki/4_Tales%2C_Op.34_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8811	Tom Schreyer		3. Wood Spirit																																																					
medtner_tales	op34n04	1: 4/4, 58: 9/8, 59: 4/4	1: -1, 48: 2	61	61	244.5	61	61	244.5		994.62	2610	1066	0	0	323	d	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, DK	1916	1917.0	Nikolai Medtner	Tales	4	Molto sostenuto e semplice	op.34					2019-02-04	3.02	Apple Macintosh			Tales, op.34		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op34n04.mscx	0	25-94 (C#1-Bb6)		xml	40-94 (E2-Bb6)	Piano (2)	25-86 (C#1-D6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/9c6fba67-7ee7-4cb4-a4af-087d6a0575b8	https://viaf.org/viaf/175438766	https://imslp.org/wiki/4_Tales%2C_Op.34_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8811	Tom Schreyer		4. Molto sostenuto e semplice																																																					
medtner_tales	op35n01	1: 2/4	1: 0	76	75	150.5	76	75	150.5		674.96	1494	452	0	0	272	C	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, DK	1916	1917.0	Nikolai Medtner	Tales	1	Andante maestoso	op.35					2019-02-04	3.02	Apple Macintosh			Tales, op.35		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op35n01.mscx	0	21-91 (A0-G6)		xml	44-91 (G#2-G6)	Piano (2)	21-88 (A0-E6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/76ee19a7-b081-49c6-b929-291c50365469	https://viaf.org/viaf/183354120	https://imslp.org/wiki/4_Tales%2C_Op.35_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8879	Tom Schreyer		1. Andante maestoso																																																					
medtner_tales	op35n02	1: 2/4	1: 1, 54: 2	141	139	280.5	206	204	409.0	[[[15], [16]]]	860.13	2145	1094	0	0	422	G	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	AN, JH, AB	1916	1917.0	Nikolai Medtner	Tales	2	Capriccioso, con grazia	op.35					2019-02-04	3.02	Apple Macintosh			Tales, op.35		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op35n02.mscx	0	23-95 (B0-B6)		xml	40-95 (E2-B6)	Piano (2)	23-78 (B0-F#5)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/0a5fca24-839f-4469-9f7a-cfc78c862720	https://viaf.org/viaf/183354120	https://imslp.org/wiki/4_Tales%2C_Op.35_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8879	Tom Schreyer		2. Capriccioso, con grazia																																																					
medtner_tales	op35n03	1: 4/4	1: 0, 46: -1, 60: 0	80	80	320.0	80	80	320.0		934.19	1614	790	0	0	320	a	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	AN, AB	1916	1917.0	Nikolai Medtner	Tales	3	Cantabile, narrante	op.35					2019-02-04	3.02	Apple Macintosh			Tales, op.35		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op35n03.mscx	0	29-93 (F1-A6)		xml	40-93 (E2-A6)	Piano (2)	29-93 (F1-A6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/be71823c-d719-430b-b54d-2780f372b7db	https://viaf.org/viaf/183354120	https://imslp.org/wiki/4_Tales%2C_Op.35_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8879	Tom Schreyer		3. Cantabile, narrante																																																					
medtner_tales	op35n04	1: 4/4	1: 4, 27: 0, 67: 4	122	122	488.0	122	122	488.0		1831.89	3251	1579	0	0	345	c#	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	AN, AB	1916	1917.0	Nikolai Medtner	Tales	4	Allegro appassionato e tempestoso	op.35					2019-02-04	3.02	Apple Macintosh			Tales, op.35		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op35n04.mscx	0	24-97 (C1-C#7)		xml	32-97 (G#1-C#7)	Piano (2)	24-76 (C1-E5)	Piano (2)	38-68 (D2-G#4)	Piano (2)			OxfordMusicOnline			https://musicbrainz.org/work/63543c3e-482b-4551-aba4-f6a99e5a2c5f	https://viaf.org/viaf/183354120	https://imslp.org/wiki/4_Tales%2C_Op.35_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/8879	Tom Schreyer		4. Allegro appassionato e tempestoso																																																					
medtner_tales	op42n01	1: 4/4	1: -4, 34: -3, 56: -4, 72: -5, 112: -4	135	134	540.0	142	142	568.0	[[[32], [33]]]	2145.08	2923	1184	0	0	479	f	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	AN, AB	1921	1924.0	Nikolai Medtner	Tales	1	Russian Tale	op.42					2019-02-04	3.02	Apple Macintosh			Tales, op.42		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op42n01.mscx	0	27-89 (Eb1-F6)		xml	46-89 (Bb2-F6)	Piano (2)	27-84 (Eb1-C6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/e4ee44ee-52d2-46a1-8501-6ec3184169cc	https://viaf.org/viaf/179351400	https://imslp.org/wiki/3_Tales%2C_Op.42_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/9103	Tom Schreyer		1. Russian Tale																																																					
medtner_tales	op42n02	1: 6/8	1: -4	67	67	201.0	67	67	201.0		555.0	1041	597	0	0	178	c	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	AN, AB	1921	1924.0	Nikolai Medtner	Tales	2	Con moto disinvolto e grazioso	op.42					2019-02-04	3.02	Apple Macintosh			Tales, op.42		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op42n02.mscx	0	31-96 (G1-C7)		xml	48-96 (C3-C7)	Piano (2)	31-89 (G1-F6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/dc78a503-ec29-4aaa-8e7f-c2c4c7e21a8b	https://viaf.org/viaf/179351400	https://imslp.org/wiki/3_Tales%2C_Op.42_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/9103	Tom Schreyer		2. Con moto disinvolto e grazioso																																																					
medtner_tales	op42n03	1: 6/8, 105: 3/8, 120: 6/8	1: 5, 101: -3, 130: 5	183	182	525.0	183	182	525.0		1813.33	2881	1358	0	0	504	g#	2.3.0	Wendelin Bitzan (2.2.0), John heilig (2.3.0)	Adrian Nagel	1921	1924.0	Nikolai Medtner	Tales	3	Moderato, narrante	op.42					2019-02-04	3.02	Apple Macintosh			Tales, op.42		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op42n03.mscx	0	27-95 (Eb1-B6)		xml	39-95 (D#2-B6)	Piano (2)	27-90 (Eb1-F#6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/4e7cf35a-aa74-44b4-a735-817f72067727	https://viaf.org/viaf/179351400	https://imslp.org/wiki/3_Tales%2C_Op.42_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/9103	Tom Schreyer		3. Moderato, narrante																																																					
medtner_tales	op48n01	1: 3/8, 343: 4/4, 376: 3/8, 465: 2/8, 482: 3/8	1: 0, 343: -3, 369: 0	554	553	904.0	599	598	971.5		3519.0	6615	2414	0	0	871	C	2.3.0	Wendelin Bitzan, John Heilig (2.3.0)	Adrian Nagel, VZ	1925	1925.0	Nikolai Medtner	Tales	1	Dancing Tale	op.48					2019-02-04	3.02	Apple Macintosh			Tales, op.48		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op48n01.mscx	0	22-100 (Bb0-E7)		xml	38-100 (D2-E7)	Piano (2)	22-79 (Bb0-G5)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/6ac801bb-1a06-4132-9bd3-34df61228178	https://viaf.org/viaf/174374560	https://imslp.org/wiki/2_Tales%2C_Op.48_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/22160	Tom Schreyer		1. Dancing Tale																																																					
medtner_tales	op48n02	1: 3/4	1: -2	187	186	559.0	187	186	559.0		1722.75	1881	968	0	0	282	g	2.3.0	Wendelin Bitzan (2.2.0), John Heilig (2.3.0)	Adrian Nagel, VZ	1925	1925.0	Nikolai Medtner	Tales	2	Elven Tale	op.48					2019-02-04	3.02	Apple Macintosh			Tales, op.48		Nikolai Medtner	3.6.2	2.2.1	MS3	MS3/op48n02.mscx	0	21-93 (A0-A6)		xml	47-93 (B2-A6)	Piano (2)	21-86 (A0-D6)	Piano (2)					OxfordMusicOnline			https://musicbrainz.org/work/34dbe089-d845-48ed-a1cf-18f80700b987	https://viaf.org/viaf/174374560	https://imslp.org/wiki/2_Tales%2C_Op.48_(Medtner%2C_Nikolay)	https://imslp.org/wiki/Special:ReverseLookup/22160	Tom Schreyer		2. Elven Tale																																																					
mendelssohn_quartets	01op12a	1: 4/4	1: -3	294	292	1168.0	294	292	1168.0		4329.0	3638	1702	0	0	673	Eb	2.1.0	Adrian Nagel		1829	1829.0										2019-07-11	3.02	Microsoft Windows	Scanned sheet music		"<font size=""24""/>Quartet No.1 in E-flat Major, Op.12"			3.6.2	2.1.0	MS3	MS3/01op12a.mscx	0	36-91 (C2-G6)		musicxml	55-91 (G3-G6)	Violin	55-84 (G3-C6)	Violin	48-77 (C3-F5)	Viola	36-71 (C2-B4)	Violoncello																																																															
mendelssohn_quartets	01op12b	1: 2/4	1: -2, 33: 1, 92: -2	135	129	261.5	214	205	412.0	[[[80, 81, 82], [83, 84]]]	974.0	1969	780	0	0	349	g	2.1.0	Adrian Nagel		1829	1829.0										2019-07-11	3.02	Microsoft Windows	Scanned sheet music					3.6.2	2.1.0	MS3	MS3/01op12b.mscx	0	36-91 (C2-G6)		musicxml	55-91 (G3-G6)	Violin	55-84 (G3-C6)	Violin	48-74 (C3-D5)	Viola	36-62 (C2-D4)	Violoncello																																																															
mendelssohn_quartets	01op12c	1: 3/4	1: -2	65	65	195.0	65	65	195.0		705.0	1204	478	0	0	212	Bb	2.1.0	Adrian Nagel		1829	1829.0										2019-07-11	3.02	Microsoft Windows	Scanned sheet music					3.6.2	2.1.0	MS3	MS3/01op12c.mscx	0	36-91 (C2-G6)		musicxml	55-91 (G3-G6)	Violin	55-79 (G3-G5)	Violin	48-75 (C3-Eb5)	Viola	36-63 (C2-Eb4)	Violoncello																																																															
mendelssohn_quartets	01op12d	1: 12/8, 106: 4/4, 120: 12/8, 229: 4/4	1: -3	313	313	1680.0	313	313	1680.0		6135.0	5902	2423	0	0	771	c	2.1.0	Adrian Nagel		1829	1829.0										2019-07-11	3.02	Microsoft Windows	Scanned sheet music					3.6.2	2.1.0	MS3	MS3/01op12d.mscx	0	36-91 (C2-G6)		musicxml	55-91 (G3-G6)	Violin	55-84 (G3-C6)	Violin	48-79 (C3-G5)	Viola	36-72 (C2-C5)	Violoncello																																																															
mendelssohn_quartets	02op13a	1: 3/4, 20: 4/4	1: 3, 20: 0	252	251	986.5	252	251	986.5		3742.25	4811	2318	0	0	793	A	2.1.0	Adrian Nagel		1827	1827.0										2019-07-11	3.02	Microsoft Windows			"<font size=""24""/>Quartet No. 2 in A Major, Op. 13"		"<font size=""12""/>Mendelssohn"	3.6.2	2.1.0	MS3	MS3/02op13a.mscx	0	36-95 (C2-B6)		musicxml	55-95 (G3-B6)	Violin I	55-88 (G3-E6)	Violin II	48-76 (C3-E5)	Viola (2)	36-74 (C2-D5)	Violoncello (2)																																																															
mendelssohn_quartets	02op13b	1: 3/4, 46: 4/4, 53: 3/4, 89: 4/4, 93: 3/4	1: -1	125	125	386.0	125	125	386.0		1365.62	2475	1073	0	0	544	F	2.1.0	Adrian Nagel		1827	1827.0										2019-07-11	3.02	Microsoft Windows						3.6.2	2.1.0	MS3	MS3/02op13b.mscx	0	36-93 (C2-A6)		musicxml	55-93 (G3-A6)	Violin I	55-86 (G3-D6)	Violin II	48-77 (C3-F5)	Viola (2)	36-70 (C2-Bb4)	Violoncello (2)																																																															
mendelssohn_quartets	02op13c	1: 2/4	1: -1, 27: 3, 117: 0	164	163	328.0	271	271	542.0	[[[108], [109]]]	950.25	1903	717	0	0	415	a	2.1.0	Adrian Nagel		1827	1827.0										2019-07-11	3.02	Microsoft Windows						3.6.2	2.1.0	MS3	MS3/02op13c.mscx	0	36-93 (C2-A6)		musicxml	57-93 (A3-A6)	Violin I	55-88 (G3-E6)	Violin II	48-76 (C3-E5)	Viola (2)	36-69 (C2-A4)	Violoncello (2)																																																															
mendelssohn_quartets	02op13d	1: 2/2, 365: 3/4, 368: 4/4, 373: 3/4	1: 0, 365: -1, 368: 0, 373: 3	398	397	1560.0	398	397	1560.0		5958.5	5910	2227	0	0	805	a	2.1.0	Adrian Nagel		1827	1827.0										2019-07-11	3.02	Microsoft Windows						3.6.2	2.1.0	MS3	MS3/02op13d.mscx	0	36-93 (C2-A6)		musicxml	55-93 (G3-A6)	Violin I	55-88 (G3-E6)	Violin II	48-76 (C3-E5)	Viola (2)	36-72 (C2-C5)	Violoncello (2)																																																															
mendelssohn_quartets	03op44,1a	1: 4/4	1: 2	375	375	1500.0	494	494	1976.0		5443.5	6148	2711	0	0	751	D	2.1.0	Uli Kneisel	Adrian Nagel	1838	1838.0										2019-01-09	3.02	Linux	http://musescore.com/score/86458					3.6.2	2.1.0	MS3	MS3/03op44,1a.mscx	0	36-93 (C2-A6)			57-93 (A3-A6)	Part_1	55-86 (G3-D6)	Part_2	48-78 (B#2-F#5)	Part_3	36-69 (C2-A4)	Part_4																																																															
mendelssohn_quartets	03op44,1b	1: 3/4	1: 2	230	225	681.0	309	304	913.0	[[[65], [66]], [[82], [83]]]	2615.5	1947	900	0	0	393	D	2.1.0	Uli Kneisel	Adrian Nagel	1838	1838.0										2019-07-12	3.02	Microsoft Windows	Scanned sheet music		Mendelssohn String Quartet No 3_2			3.6.2	2.1.0	MS3	MS3/03op44,1b.mscx	0	36-93 (C2-A6)		xml	57-93 (A3-A6)	Violin	55-81 (G3-A5)	Violin	49-78 (C#3-F#5)	Viola	36-69 (C2-A4)	Violoncello																																																															
mendelssohn_quartets	03op44,1c	1: 2/4	1: 2	155	155	310.0	155	155	310.0		980.75	2516	1181	0	0	438	b	2.1.0	Uli Kneisel	Adrian Nagel	1838	1838.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.3_3			3.6.2	2.1.0	MS3	MS3/03op44,1c.mscx	0	38-91 (D2-G6)		xml	59-91 (B3-G6)	Violin I	58-79 (A#3-G5)	Violin II	50-76 (D3-E5)	Viola (2)	38-69 (D2-A4)	Violoncello (2)																																																															
mendelssohn_quartets	03op44,1d	1: 12/8	1: 2	316	316	1896.0	316	316	1896.0		6369.0	5357	2430	0	0	819	D	2.1.0	Uli Kneisel	Adrian Nagel	1838	1838.0										2019-01-09	3.02	Linux						3.6.2	2.1.0	MS3	MS3/03op44,1d.mscx	0	36-93 (C2-A6)			55-93 (G3-A6)	Part_1	55-84 (G3-C6)	Part_2	48-78 (C3-F#5)	Part_3	36-71 (C2-B4)	Part_4																																																															
mendelssohn_quartets	04op44,2a	1: 4/4	1: 1	277	277	1108.0	277	277	1108.0		4056.75	5285	2604	0	0	839	e	2.1.0	Adrian Nagel		1837	1837.0										2015-06-20	3.02	Microsoft Windows			"<font face=""Times New Roman""/>Mendelsshon String Quartet Op. 44 Nr. 2 Mvmnt 1"		"<font face=""Times New Roman""/>Mendelssohn"	3.6.2	2.1.0	MS3	MS3/04op44,2a.mscx	0	36-91 (C2-G6)			55-91 (G3-G6)	Violin	55-86 (G3-D6)	Violin	48-76 (C3-E5)	Viola	36-71 (C2-B4)	Violoncello										"<font face=""Times New Roman""/>Allegro assai appassionato"																																																					
mendelssohn_quartets	04op44,2b	1: 3/4	1: 4	244	244	732.0	244	244	732.0		2576.0	3770	1228	0	0	829	E	2.1.0	Adrian Nagel		1837	1837.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.4_2			3.6.2	2.1.0	MS3	MS3/04op44,2b.mscx	0	37-92 (C#2-G#6)		xml	56-92 (G#3-G#6)	Violin I	56-88 (G#3-E6)	Violin II	48-78 (B#2-F#5)	Viola (2)	37-69 (C#2-A4)	Violoncello (2)																																																															
mendelssohn_quartets	04op44,2c	1: 4/4	1: 1	83	83	332.0	83	83	332.0		1293.0	2251	1198	0	0	328	G	2.1.0	Adrian Nagel		1837	1837.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.4_3			3.6.2	2.1.0	MS3	MS3/04op44,2c.mscx	0	36-93 (C2-A6)		xml	55-93 (G3-A6)	Violin I	55-81 (G3-A5)	Violin II	48-76 (C3-E5)	Viola (2)	36-74 (C2-D5)	Violoncello (2)																																																															
mendelssohn_quartets	04op44,2d	1: 3/4	1: 1, 329: 4, 425: 1	515	515	1545.0	515	515	1545.0		5187.5	6093	2723	0	0	794	e	2.1.0	Adrian Nagel		1837	1837.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.4_4			3.6.2	2.1.0	MS3	MS3/04op44,2d.mscx	0	36-94 (C2-Bb6)		xml	55-94 (G3-Bb6)	Violin I	55-88 (G3-E6)	Violin II	48-76 (C3-E5)	Viola (2)	36-67 (C2-G4)	Violoncello (2)																																																															
mendelssohn_quartets	05op44,3a	1: 4/4	1: -3	371	369	1477.0	483	480	1921.0		5397.5	7033	3175	0	0	1044	Eb	2.1.0	Adrian Nagel		1837	1838.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.5_1			3.6.2	2.1.0	MS3	MS3/05op44,3a.mscx	0	36-94 (C2-Bb6)		xml	55-94 (G3-Bb6)	Violin I	55-87 (G3-Eb6)	Violin II	48-77 (C3-F5)	Viola (2)	36-73 (C2-Db5)	Violoncello (2)																																																															
mendelssohn_quartets	05op44,3b	1: 6/8	1: -3	303	301	903.0	320	317	951.0		3008.0	4194	1718	0	0	635	c	2.1.0	Adrian Nagel		1837	1838.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.5_2			3.6.2	2.1.0	MS3	MS3/05op44,3b.mscx	0	36-91 (C2-G6)		xml	55-91 (G3-G6)	Violin I	55-82 (G3-Bb5)	Violin II	48-79 (C3-G5)	Viola (2)	36-69 (C2-A4)	Violoncello (2)																																																															
mendelssohn_quartets	05op44,3c	1: 3/4	1: -4	131	131	393.0	131	131	393.0		1435.5	2714	1302	0	0	385	Ab	2.1.0	Adrian Nagel		1837	1838.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.5_3			3.6.2	2.1.0	MS3	MS3/05op44,3c.mscx	0	36-92 (C2-Ab6)		xml	55-92 (G3-Ab6)	Violin I	55-80 (G3-Ab5)	Violin II	48-73 (C3-Db5)	Viola (2)	36-63 (C2-Eb4)	Violoncello (2)																																																															
mendelssohn_quartets	05op44,3d	1: 4/4	1: -3	324	323	1293.0	324	323	1293.0		4859.0	7669	3382	0	0	1000	Eb	2.1.0	Adrian Nagel		1837	1838.0										2019-07-12	3.02	Microsoft Windows			Mendelssohn String Quartet No.5_4			3.6.2	2.1.0	MS3	MS3/05op44,3d.mscx	0	36-94 (C2-Bb6)		xml	55-94 (G3-Bb6)	Violin I	55-87 (G3-Eb6)	Violin II	48-78 (C3-Gb5)	Viola (2)	36-68 (C2-Ab4)	Violoncello (2)																																																															
mendelssohn_quartets	06op80a	1: 2/2	1: -4, 213: -1, 259: -4	324	324	1296.0	324	324	1296.0		4909.0	4769	2043	0	0	729	f	2.1.0	Adrian Nagel		1847	1847.0	Felix Mendelssohn	String Quartet No. 6 in F Minor								2018-01-23	3.02	Microsoft Windows			String Quartet No. 6 in F Minor		Felix Mendelssohn	3.6.2	2.1.0	MS3	MS3/06op80a.mscx	0	36-94 (C2-Bb6)			55-94 (G3-Bb6)	Violin	55-84 (G3-C6)	Violin	48-79 (C3-G5)	Viola	36-68 (C2-Ab4)	Violoncello										Op. 80; MWV R 37																																																					
mendelssohn_quartets	06op80b	1: 3/4	1: -4	304	301	910.0	388	387	1162.0	[[[17], [18]], [[88], [89]]]	3154.0	2417	909	0	0	338	f	2.1.0	Adrian Nagel		1847	1847.0	Felix Mendelssohn	String Quartet No. 6 in F Minor								2018-01-23	3.02	Microsoft Windows						3.6.2	2.1.0	MS3	MS3/06op80b.mscx	0	36-87 (C2-Eb6)			58-87 (Bb3-Eb6)	Violin	55-77 (G3-F5)	Violin	48-72 (C3-C5)	Viola	36-59 (C2-B3)	Violoncello																																																															
mendelssohn_quartets	06op80c	1: 2/4	1: -4, 72: 0, 80: -4	121	120	240.5	121	120	240.5		885.62	2202	916	0	0	388	Ab	2.1.0	Adrian Nagel		1847	1847.0	Felix Mendelssohn	String Quartet No. 6 in F Minor								2018-01-23	3.02	Microsoft Windows						3.6.2	2.1.0	MS3	MS3/06op80c.mscx	0	36-89 (C2-F6)			55-89 (G3-F6)	Violin	55-77 (G3-F5)	Violin	48-70 (C3-Bb4)	Viola	36-63 (C2-Eb4)	Violoncello																																																															
mendelssohn_quartets	06op80d	1: 2/4	1: -4	461	461	922.0	461	461	922.0		3642.25	3842	1819	0	0	493	f	2.1.0	Adrian Nagel		1847	1847.0	Felix Mendelssohn	String Quartet No. 6 in F Minor								2018-01-23	3.02	Microsoft Windows						3.6.2	2.1.0	MS3	MS3/06op80d.mscx	0	36-96 (C2-C7)			56-96 (Ab3-C7)	Violin	55-83 (G3-B5)	Violin	48-77 (C3-F5)	Viola	36-67 (C2-G4)	Violoncello																																																															
