onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
15834.0	6.0	659.75	78	6	F	1.0	1.75	0	4	4	2.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	2639/4	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	6	5	5	False	False	False
15840.0	6.0	660.0	79	1	G	0.0	2.0	2	4	4	2.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	660	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
15846.0	6.0	660.25	78	6	F	1.0	2.25	0	4	4	2.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	2641/4	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	6	5	5	False	False	False
15852.0	6.0	660.5	79	1	G	0.0	2.5	0	4	4	2.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	1321/2	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
15858.0	6.0	660.75	81	3	A	0.0	2.75	0	4	4	2.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	2643/4	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	3	2	2	False	False	False
15864.0	24.0	661.0	83	5	B	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	94.0	174.0	93.0	93b	5	661	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
15864.0	12.0	661.0	86	2	D	0.0	3.0	3	4	4	1.0	1.0	1/8	False	0	94.0	174.0	93.0	93b	6	661	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	2	1	1	True	True	True
15876.0	6.0	661.5	84	0	C	0.0	3.5	0	4	4	1.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	6	1323/2	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	0	-1	-1	False	False	False
15882.0	6.0	661.75	83	5	B	0.0	3.75	0	4	4	1.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	2647/4	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
15888.0	24.0	662.0	71	5	B	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	94.0	174.0	93.0	93b	4	662	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
15888.0	6.0	662.0	81	3	A	0.0	4.0	4	4	4	1.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	662	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	3	2	2	False	False	False
15894.0	6.0	662.25	79	1	G	0.0	4.25	0	4	4	1.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	2649/4	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
15900.0	6.0	662.5	78	6	F	1.0	4.5	0	4	4	1.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	1325/2	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	6	5	5	False	False	False
15906.0	6.0	662.75	79	1	G	0.0	4.75	0	4	4	1.0	1.0	1/16	True	0	94.0	174.0	93.0	93b	5	2651/4	False	False				False	331		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
15912.0	96.0	663.0	62	2	D	0.0	1.0	1	4	4	4.0	1.0	1	False	0	95.0	175.0	94.0	94b	4	663	False	True				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	2	1	1	True	True	True
15912.0	48.0	663.0	69	3	A	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	95.0	175.0	94.0	94b	4	663	False	True				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15912.0	72.0	663.0	72	0	C	0.0	1.0	1	4	4	2.0	1.0	3/4	True	0	95.0	175.0	94.0	94b	5	663	False	True				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
15912.0	6.0	663.0	78	6	F	1.0	1.0	1	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	663	False	True				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
15918.0	6.0	663.25	81	3	A	0.0	1.25	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	2653/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15924.0	6.0	663.5	84	0	C	0.0	1.5	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	6	1327/2	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
15930.0	6.0	663.75	81	3	A	0.0	1.75	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	2655/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15936.0	6.0	664.0	78	6	F	1.0	2.0	2	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	664	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
15942.0	6.0	664.25	74	2	D	0.0	2.25	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	2657/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	2	1	1	True	True	True
15948.0	6.0	664.5	72	0	C	0.0	2.5	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	1329/2	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
15954.0	6.0	664.75	69	3	A	0.0	2.75	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	2659/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15960.0	6.0	665.0	66	6	F	1.0	3.0	3	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	665	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
15960.0	24.0	665.0	69	3	A	0.0	3.0	3	4	4	3.0	1.0	1/4	False	0	95.0	175.0	94.0	94b	4	665	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15966.0	6.0	665.25	69	3	A	0.0	3.25	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	2661/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15972.0	6.0	665.5	72	0	C	0.0	3.5	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	1331/2	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
15978.0	6.0	665.75	69	3	A	0.0	3.75	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	2663/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15984.0	24.0	666.0	57	3	A	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	95.0	175.0	94.0	94b	3	666	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15984.0	6.0	666.0	66	6	F	1.0	4.0	4	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	666	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
15984.0	24.0	666.0	66	6	F	1.0	4.0	4	4	4	2.0	1.0	1/4	True	0	95.0	175.0	94.0	94b	4	666	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
15984.0	12.0	666.0	69	3	A	0.0	4.0	4	4	4	3.0	1.0	1/8	False	0	95.0	175.0	94.0	94b	4	666	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
15990.0	6.0	666.25	62	2	D	0.0	4.25	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	2665/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	2	1	1	True	True	True
15996.0	6.0	666.5	60	0	C	0.0	4.5	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	1333/2	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
15996.0	6.0	666.5	71	5	B	0.0	4.5	0	4	4	3.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	4	1333/2	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	5	4	4	False	False	False
16002.0	6.0	666.75	57	3	A	0.0	4.75	0	4	4	1.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	3	2667/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
16002.0	6.0	666.75	72	0	C	0.0	4.75	0	4	4	3.0	1.0	1/16	True	0	95.0	175.0	94.0	94b	5	2667/4	False	False				False	332		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
16008.0	96.0	667.0	50	2	D	0.0	1.0	1	4	4	4.0	1.0	1	True	0	96.0	176.0	95.0	95b	3	667	False	True				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	2	1	1	True	True	True
16008.0	6.0	667.0	59	5	B	0.0	1.0	1	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	3	667	False	True				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
16008.0	72.0	667.0	59	5	B	0.0	1.0	1	4	4	2.0	1.0	3/4	True	0	96.0	176.0	95.0	95b	3	667	False	True				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
16008.0	72.0	667.0	67	1	G	0.0	1.0	1	4	4	2.0	1.0	3/4	True	0	96.0	176.0	95.0	95b	4	667	False	True				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
16008.0	48.0	667.0	74	2	D	0.0	1.0	1	4	4	3.0	1.0	1/2	True	0	96.0	176.0	95.0	95b	5	667	False	True				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	2	1	1	True	True	True
16014.0	6.0	667.25	62	2	D	0.0	1.25	0	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	2669/4	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	2	1	1	True	True	True
16020.0	6.0	667.5	64	4	E	0.0	1.5	0	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	1335/2	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	4	3	3	False	False	False
16026.0	6.0	667.75	66	6	F	1.0	1.75	0	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	2671/4	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	6	5	5	False	False	False
16032.0	6.0	668.0	67	1	G	0.0	2.0	2	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	668	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
16038.0	6.0	668.25	66	6	F	1.0	2.25	0	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	2673/4	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	6	5	5	False	False	False
16044.0	6.0	668.5	67	1	G	0.0	2.5	0	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	1337/2	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
16050.0	6.0	668.75	69	3	A	0.0	2.75	0	4	4	1.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	2675/4	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	3	2	2	False	False	False
16056.0	24.0	669.0	71	5	B	0.0	3.0	3	4	4	1.0	1.0	1/4	True	0	96.0	176.0	95.0	95b	4	669	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
16056.0	12.0	669.0	74	2	D	0.0	3.0	3	4	4	3.0	1.0	1/8	False	0	96.0	176.0	95.0	95b	5	669	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	2	1	1	True	True	True
16068.0	6.0	669.5	72	0	C	0.0	3.5	0	4	4	3.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	5	1339/2	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	0	-1	-1	False	False	False
16074.0	6.0	669.75	71	5	B	0.0	3.75	0	4	4	3.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	2679/4	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
16080.0	24.0	670.0	55	1	G	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	96.0	176.0	95.0	95b	3	670	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
16080.0	24.0	670.0	59	5	B	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	96.0	176.0	95.0	95b	3	670	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	5	4	4	True	False	False
16080.0	6.0	670.0	69	3	A	0.0	4.0	4	4	4	3.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	670	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	3	2	2	False	False	False
16086.0	6.0	670.25	67	1	G	0.0	4.25	0	4	4	3.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	2681/4	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
16092.0	6.0	670.5	66	6	F	1.0	4.5	0	4	4	3.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	1341/2	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	6	5	5	False	False	False
16098.0	6.0	670.75	67	1	G	0.0	4.75	0	4	4	3.0	1.0	1/16	True	0	96.0	176.0	95.0	95b	4	2683/4	False	False				False	333		V(64)	C	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	0	1	1	1	0	0	True	False	False
16104.0	96.0	671.0	50	2	D	0.0	1.0	1	4	4	4.0	1.0	1	False	0	97.0	177.0	96.0	96b	3	671	False	True				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	2	1	1	True	True	True
16104.0	72.0	671.0	57	3	A	0.0	1.0	1	4	4	2.0	1.0	3/4	True	0	97.0	177.0	96.0	96b	3	671	False	True				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
16104.0	72.0	671.0	60	0	C	0.0	1.0	1	4	4	1.0	1.0	3/4	True	0	97.0	177.0	96.0	96b	4	671	False	True				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
16104.0	6.0	671.0	66	6	F	1.0	1.0	1	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	4	671	False	True				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
16110.0	6.0	671.25	69	3	A	0.0	1.25	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	4	2685/4	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
16116.0	6.0	671.5	72	0	C	0.0	1.5	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	5	1343/2	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
16122.0	6.0	671.75	69	3	A	0.0	1.75	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	4	2687/4	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
16128.0	6.0	672.0	66	6	F	1.0	2.0	2	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	4	672	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
16134.0	6.0	672.25	62	2	D	0.0	2.25	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	4	2689/4	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	2	1	1	True	True	True
16140.0	6.0	672.5	60	0	C	0.0	2.5	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	4	1345/2	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
16146.0	6.0	672.75	57	3	A	0.0	2.75	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	3	2691/4	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
16152.0	6.0	673.0	54	6	F	1.0	3.0	3	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	3	673	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
16158.0	6.0	673.25	57	3	A	0.0	3.25	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	3	2693/4	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
16164.0	6.0	673.5	60	0	C	0.0	3.5	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	4	1347/2	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	0	-1	-1	True	False	False
16170.0	6.0	673.75	57	3	A	0.0	3.75	0	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	3	2695/4	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
16176.0	6.0	674.0	54	6	F	1.0	4.0	4	4	4	3.0	1.0	1/16	True	0	97.0	177.0	96.0	96b	3	674	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
16176.0	24.0	674.0	66	6	F	1.0	4.0	4	4	4	2.0	1.0	1/4	True	0	97.0	177.0	96.0	96b	4	674	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	6	5	5	True	False	False
16176.0	24.0	674.0	81	3	A	0.0	4.0	4	4	4	1.0	1.0	1/4	True	0	97.0	177.0	96.0	96b	5	674	False	False				False	334		V7	C	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	0	1	1	3	2	2	True	False	False
