onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1530	18	57	3	A	0	3	4	3	1	True	1.0	1	34	32	86	32b	255	3/4	False	3	True				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
1530	18	66	6	F	1	3	4	2	1	True	1.0	1	34	32	86	32b	255	3/4	False	4	True				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	2	2	2	True	False	False
1530	18	72	0	C	0	3	4	1	1	True	1.0	1	34	32	86	32b	255	3/4	False	5	True				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-4	-4	-4	False	False	False
1530	18	75	9	D	1	3	4	2	1	True	1.0	1	34	32	86	32b	255	3/4	False	5	True				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	5	5	5	True	False	False
1530	18	81	3	A	0	3	4	1	1	True	1.0	1	34	32	86	32b	255	3/4	False	5	True				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
1548	6	47	5	B	0	3	4	4	1	False	1.0	1	35	33	87	33b	258	1/4	False	2	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	1	1	1	True	True	True
1548	6	54	6	F	1	3	4	3	1	False	1.0	1	35	33	87	33b	258	1/4	False	3	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	2	2	2	True	False	False
1548	6	57	3	A	0	3	4	3	1	False	1.0	1	35	33	87	33b	258	1/4	False	3	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
1548	6	66	6	F	1	3	4	2	1	False	1.0	1	35	33	87	33b	258	1/4	False	4	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	2	2	2	True	False	False
1548	3	72	0	C	0	3	4	1	1	False	1.0	1	35	33	87	33b	258	1/8	False	5	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-4	-4	-4	False	False	False
1548	6	75	9	D	1	3	4	2	1	False	1.0	1	35	33	87	33b	258	1/4	False	5	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	5	5	5	True	False	False
1548	3	81	3	A	0	3	4	1	1	False	1.0	1	35	33	87	33b	258	1/8	False	5	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-1	-1	-1	True	False	False
1551	3	84	0	C	0	3	4	1	1	True	1.5	1	35	33	87	33b	517/2	1/8	False	6	False				False	106		i.V7(9)	e	i		V7(9)	V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(9), minor		V	4	4	4	-4	-4	-4	False	False	False
1554	9	83	5	B	0	3	4	1	1	True	2.0	1	35	33	87	33b	259	3/8	False	5	True				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1557	3	63	9	D	1	3	4	4	1	True	2.5	1	35	33	87	33b	519/2	1/8	False	4	False				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1557	3	66	6	F	1	3	4	3	1	True	2.5	1	35	33	87	33b	519/2	1/8	False	4	False				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	2	2	2	True	False	False
1557	3	71	5	B	0	3	4	2	1	True	2.5	1	35	33	87	33b	519/2	1/8	False	4	False				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1560	3	63	9	D	1	3	4	4	1	True	3.0	1	35	33	87	33b	260	1/8	False	4	False				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1560	3	66	6	F	1	3	4	3	1	True	3.0	1	35	33	87	33b	260	1/8	False	4	False				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	2	2	2	True	False	False
1560	3	71	5	B	0	3	4	2	1	True	3.0	1	35	33	87	33b	260	1/8	False	4	False				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1563	3	81	3	A	0	3	4	1	1	True	3.5	1	35	33	87	33b	521/2	1/8	False	5	False				False	107		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	-1	-1	-1	False	False	False
1566	6	52	4	E	0	3	4	4	1	True	1.0	1	36	34	88	34b	261	1/4	False	3	True				False	108		i(4)	e	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	4	4	4	0	0	0	True	True	True
1566	3	81	3	A	0	3	4	1	1	False	1.0	1	36	34	88	34b	261	1/8	False	5	True				False	108		i(4)	e	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	4	4	4	-1	-1	-1	True	False	False
1569	3	81	3	A	0	3	4	1	1	True	1.5	1	36	34	88	34b	523/2	1/8	False	5	False				False	108		i(4)	e	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	4	4	4	-1	-1	-1	True	False	False
1572	9	79	1	G	0	3	4	1	1	True	2.0	1	36	34	88	34b	262	3/8	False	5	True				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
1575	3	64	4	E	0	3	4	4	1	True	2.5	1	36	34	88	34b	525/2	1/8	False	4	False				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1575	3	67	1	G	0	3	4	3	1	True	2.5	1	36	34	88	34b	525/2	1/8	False	4	False				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
1575	3	71	5	B	0	3	4	2	1	True	2.5	1	36	34	88	34b	525/2	1/8	False	4	False				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
1578	3	64	4	E	0	3	4	4	1	True	3.0	1	36	34	88	34b	263	1/8	False	4	False				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1578	3	67	1	G	0	3	4	3	1	True	3.0	1	36	34	88	34b	263	1/8	False	4	False				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
1578	3	71	5	B	0	3	4	2	1	True	3.0	1	36	34	88	34b	263	1/8	False	4	False				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
1581	3	76	4	E	0	3	4	1	1	True	3.5	1	36	34	88	34b	527/2	1/8	False	5	False				False	109		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1584	6	59	5	B	0	3	4	4	1	True	1.0	1	37	35	89	35b	264	1/4	False	3	True				False	110		V(4)	e	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	4	4	4	1	1	1	True	True	True
1584	3	76	4	E	0	3	4	1	1	False	1.0	1	37	35	89	35b	264	1/8	False	5	True				False	110		V(4)	e	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	4	4	4	0	0	0	True	False	False
1587	3	76	4	E	0	3	4	1	1	True	1.5	1	37	35	89	35b	529/2	1/8	False	5	False				False	110		V(4)	e	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	4	4	4	0	0	0	True	False	False
1590	9	75	9	D	1	3	4	1	1	True	2.0	1	37	35	89	35b	265	3/8	False	5	True				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	5	5	5	True	False	False
1593	3	59	5	B	0	3	4	4	1	True	2.5	1	37	35	89	35b	531/2	1/8	False	3	False				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	1	1	1	True	True	True
1593	3	69	3	A	0	3	4	3	1	True	2.5	1	37	35	89	35b	531/2	1/8	False	4	False				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	-1	-1	-1	True	False	False
1593	3	71	5	B	0	3	4	2	1	True	2.5	1	37	35	89	35b	531/2	1/8	False	4	False				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	1	1	1	True	True	True
1596	3	59	5	B	0	3	4	4	1	True	3.0	1	37	35	89	35b	266	1/8	False	3	False				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	1	1	1	True	True	True
1596	3	69	3	A	0	3	4	3	1	True	3.0	1	37	35	89	35b	266	1/8	False	4	False				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	-1	-1	-1	True	False	False
1596	3	71	5	B	0	3	4	2	1	True	3.0	1	37	35	89	35b	266	1/8	False	4	False				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	1	1	1	True	True	True
1599	3	78	6	F	1	3	4	1	1	True	3.5	1	37	35	89	35b	533/2	1/8	False	5	False				False	111		V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	4	4	4	2	2	2	True	False	False
1602	6	52	4	E	0	3	4	3	1	True	1.0	1	38	36	90	36b	267	1/4	False	3	True				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1602	18	64	4	E	0	3	4	4	1	True	1.0	1	38	36	90	36b	267	3/4	False	4	True				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1602	6	67	1	G	0	3	4	2	1	True	1.0	1	38	36	90	36b	267	1/4	False	4	True				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
1602	6	71	5	B	0	3	4	2	1	True	1.0	1	38	36	90	36b	267	1/4	False	4	True				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
1602	3	76	4	E	0	3	4	1	1	True	1.0	1	38	36	90	36b	267	1/8	False	5	True				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1605	3	83	5	B	0	3	4	1	1	True	1.5	1	38	36	90	36b	535/2	1/8	False	5	False				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
1608	9	88	4	E	0	3	4	1	1	True	2.0	1	38	36	90	36b	268	3/8	False	6	False				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1611	3	64	4	E	0	3	4	3	1	True	2.5	1	38	36	90	36b	537/2	1/8	False	4	False				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1611	3	71	5	B	0	3	4	2	1	True	2.5	1	38	36	90	36b	537/2	1/8	False	4	False				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
1614	3	64	4	E	0	3	4	3	1	True	3.0	1	38	36	90	36b	269	1/8	False	4	False				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
1614	3	71	5	B	0	3	4	2	1	True	3.0	1	38	36	90	36b	269	1/8	False	4	False				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
1617	3	91	1	G	0	3	4	1	1	True	3.5	1	38	36	90	36b	539/2	1/8	False	6	False				False	112		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
1620	6	63	9	D	1	3	4	3	1	True	1.0	1	39	37	91	37b	270	1/4	False	4	True				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1620	18	66	6	F	1	3	4	4	1	True	1.0	1	39	37	91	37b	270	3/4	False	4	True				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	2	2	2	True	False	False
1620	6	71	5	B	0	3	4	2	1	True	1.0	1	39	37	91	37b	270	1/4	False	4	True				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1620	3	91	1	G	0	3	4	1	1	False	1.0	1	39	37	91	37b	270	1/8	False	6	True				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	-3	-3	-3	False	False	False
1623	3	90	6	F	1	3	4	1	1	True	1.5	1	39	37	91	37b	541/2	1/8	False	6	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	2	2	2	True	False	False
1626	9	87	9	D	1	3	4	1	1	True	2.0	1	39	37	91	37b	271	3/8	False	6	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1629	3	63	9	D	1	3	4	3	1	True	2.5	1	39	37	91	37b	543/2	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1629	3	71	5	B	0	3	4	2	1	True	2.5	1	39	37	91	37b	543/2	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1632	3	63	9	D	1	3	4	3	1	True	3.0	1	39	37	91	37b	272	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1632	3	71	5	B	0	3	4	2	1	True	3.0	1	39	37	91	37b	272	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1635	3	83	5	B	0	3	4	1	1	True	3.5	1	39	37	91	37b	545/2	1/8	False	5	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1638	6	63	9	D	1	3	4	3	1	True	1.0	1	40	38	92	38b	273	1/4	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1638	18	66	6	F	1	3	4	4	1	False	1.0	1	40	38	92	38b	273	3/4	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	2	2	2	True	False	False
1638	6	71	5	B	0	3	4	2	1	True	1.0	1	40	38	92	38b	273	1/4	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1638	3	83	5	B	0	3	4	1	1	False	1.0	1	40	38	92	38b	273	1/8	False	5	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1641	3	83	5	B	0	3	4	1	1	True	1.5	1	40	38	92	38b	547/2	1/8	False	5	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1644	9	84	0	C	0	3	4	1	1	True	2.0	1	40	38	92	38b	274	3/8	False	6	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	-4	-4	-4	False	False	False
1647	3	63	9	D	1	3	4	3	1	True	2.5	1	40	38	92	38b	549/2	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1647	3	71	5	B	0	3	4	2	1	True	2.5	1	40	38	92	38b	549/2	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1650	3	63	9	D	1	3	4	3	1	True	3.0	1	40	38	92	38b	275	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	5	5	5	True	False	True
1650	3	71	5	B	0	3	4	2	1	True	3.0	1	40	38	92	38b	275	1/8	False	4	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	1	1	1	True	True	False
1653	3	81	3	A	0	3	4	1	1	True	3.5	1	40	38	92	38b	551/2	1/8	False	5	False				False	113		V6	e	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	4	4	4	-1	-1	-1	False	False	False
1656	6	64	4	E	0	3	4	3	1	True	1.0	1	41	39	93	39b	276	1/4	False	4	True				False	114		i(+4)	e	i		i(+4)	i			+4		m	True	True	(0, -3, 1)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+4), minor		i	4	4	4	0	0	0	True	True	True
1656	18	67	1	G	0	3	4	4	1	True	1.0	1	41	39	93	39b	276	3/4	False	4	True				False	114		i(+4)	e	i		i(+4)	i			+4		m	True	True	(0, -3, 1)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+4), minor		i	4	4	4	-3	-3	-3	True	False	False
1656	6	71	5	B	0	3	4	2	1	True	1.0	1	41	39	93	39b	276	1/4	False	4	True				False	114		i(+4)	e	i		i(+4)	i			+4		m	True	True	(0, -3, 1)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+4), minor		i	4	4	4	1	1	1	True	False	False
1656	3	81	3	A	0	3	4	1	1	False	1.0	1	41	39	93	39b	276	1/8	False	5	True				False	114		i(+4)	e	i		i(+4)	i			+4		m	True	True	(0, -3, 1)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+4), minor		i	4	4	4	-1	-1	-1	False	False	False
1659	3	81	3	A	0	3	4	1	1	True	1.5	1	41	39	93	39b	553/2	1/8	False	5	False				False	114		i(+4)	e	i		i(+4)	i			+4		m	True	True	(0, -3, 1)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+4), minor		i	4	4	4	-1	-1	-1	False	False	False
1662	9	78	6	F	1	3	4	1	1	True	2.0	1	41	39	93	39b	277	3/8	False	5	True				False	115		i(+2)	e	i		i(+2)	i			+2		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+2), minor		i	4	4	4	2	2	2	False	False	False
1665	3	64	4	E	0	3	4	3	1	True	2.5	1	41	39	93	39b	555/2	1/8	False	4	False				False	115		i(+2)	e	i		i(+2)	i			+2		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+2), minor		i	4	4	4	0	0	0	True	True	True
1665	3	71	5	B	0	3	4	2	1	True	2.5	1	41	39	93	39b	555/2	1/8	False	4	False				False	115		i(+2)	e	i		i(+2)	i			+2		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+2), minor		i	4	4	4	1	1	1	True	False	False
1668	3	64	4	E	0	3	4	3	1	True	3.0	1	41	39	93	39b	278	1/8	False	4	False				False	115		i(+2)	e	i		i(+2)	i			+2		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+2), minor		i	4	4	4	0	0	0	True	True	True
1668	3	71	5	B	0	3	4	2	1	True	3.0	1	41	39	93	39b	278	1/8	False	4	False				False	115		i(+2)	e	i		i(+2)	i			+2		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(+2), minor		i	4	4	4	1	1	1	True	False	False
1671	3	79	1	G	0	3	4	1	1	True	3.5	1	41	39	93	39b	557/2	1/8	False	5	True				False	116		i	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
1674	6	57	3	A	0	3	4	3	1	True	1.0	1	42	40	94	40b	279	1/4	False	3	True				False	117		iv7	e	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	4	4	4	-1	-1	-1	True	True	True
